app,policy_area,metric,period,value
Instagram,Dangerous Organizations: Organized Hate,Content Appealed,2024Q3,"54,200"
Instagram,Dangerous Organizations: Organized Hate,Content Appealed,2024Q4,"59,900"
Instagram,Dangerous Organizations: Organized Hate,Content Appealed,2025Q1,"35,000"
Instagram,Dangerous Organizations: Organized Hate,Content Appealed,2025Q2,"29,200"
Instagram,Dangerous Organizations: Organized Hate,Content Appealed,2025Q3,"27,000"
Instagram,Dangerous Organizations: Organized Hate,Content Appealed,2025Q4,"26,600"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2017Q4,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2018Q1,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2018Q2,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2018Q3,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2018Q4,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2019Q1,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2019Q2,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2019Q3,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2019Q4,N/A
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2020Q1,"8,400"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2020Q2,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2020Q3,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2020Q4,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2021Q1,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2021Q2,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2021Q3,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2021Q4,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2022Q1,"0"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2022Q2,"99,400"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2022Q3,"56,700"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2022Q4,"34,600"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2023Q1,"81,700"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2023Q2,"144,400"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2023Q3,"151,100"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2023Q4,"495,400"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2024Q1,"367,400"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2024Q2,"284,300"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2024Q3,"880,700"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2024Q4,"470,300"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2025Q1,"360,500"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2025Q2,"197,900"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2025Q3,"243,000"
Instagram,Dangerous Organizations: Terrorism,Content Appealed,2025Q4,"229,100"
Instagram,Hateful Conduct,Content Appealed,2017Q4,N/A
Instagram,Hateful Conduct,Content Appealed,2018Q1,N/A
Instagram,Hateful Conduct,Content Appealed,2018Q2,N/A
Instagram,Hateful Conduct,Content Appealed,2018Q3,N/A
Instagram,Hateful Conduct,Content Appealed,2018Q4,N/A
Instagram,Hateful Conduct,Content Appealed,2019Q1,N/A
Instagram,Hateful Conduct,Content Appealed,2019Q2,N/A
Instagram,Hateful Conduct,Content Appealed,2019Q3,N/A
Instagram,Hateful Conduct,Content Appealed,2019Q4,N/A
Instagram,Hateful Conduct,Content Appealed,2020Q1,"42,800"
Instagram,Hateful Conduct,Content Appealed,2020Q2,"0"
Instagram,Hateful Conduct,Content Appealed,2020Q3,"0"
Instagram,Hateful Conduct,Content Appealed,2020Q4,"0"
Instagram,Hateful Conduct,Content Appealed,2021Q1,"0"
Instagram,Hateful Conduct,Content Appealed,2021Q2,"0"
Instagram,Hateful Conduct,Content Appealed,2021Q3,"0"
Instagram,Hateful Conduct,Content Appealed,2021Q4,"0"
Instagram,Hateful Conduct,Content Appealed,2022Q1,"0"
Instagram,Hateful Conduct,Content Appealed,2022Q2,"397,400"
Instagram,Hateful Conduct,Content Appealed,2022Q3,"352,800"
Instagram,Hateful Conduct,Content Appealed,2022Q4,"229,000"
Instagram,Hateful Conduct,Content Appealed,2023Q1,"419,600"
Instagram,Hateful Conduct,Content Appealed,2023Q2,"625,000"
Instagram,Hateful Conduct,Content Appealed,2023Q3,"976,500"
Instagram,Hateful Conduct,Content Appealed,2023Q4,"1,400,000"
Instagram,Hateful Conduct,Content Appealed,2024Q1,"2,200,000"
Instagram,Hateful Conduct,Content Appealed,2024Q2,"2,100,000"
Instagram,Hateful Conduct,Content Appealed,2024Q3,"2,400,000"
Instagram,Hateful Conduct,Content Appealed,2024Q4,"1,400,000"
Instagram,Hateful Conduct,Content Appealed,2025Q1,"935,500"
Instagram,Hateful Conduct,Content Appealed,2025Q2,"864,800"
Instagram,Hateful Conduct,Content Appealed,2025Q3,"395,900"
Instagram,Hateful Conduct,Content Appealed,2025Q4,"262,500"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2017Q4,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2018Q1,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2018Q2,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2018Q3,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2018Q4,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2019Q1,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2019Q2,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2019Q3,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2019Q4,N/A
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2020Q1,"95,100"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2020Q2,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2020Q3,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2020Q4,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2021Q1,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2021Q2,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2021Q3,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2021Q4,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2022Q1,"0"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2022Q2,"160,000"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2022Q3,"120,300"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2022Q4,"105,700"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2023Q1,"191,800"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2023Q2,"212,500"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2023Q3,"290,200"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2023Q4,"444,900"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2024Q1,"426,800"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2024Q2,"417,100"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2024Q3,"415,800"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2024Q4,"55,400"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2025Q1,"113,400"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2025Q2,"254,200"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2025Q3,"234,400"
Instagram,Restricted Goods & Services: Drugs,Content Appealed,2025Q4,"167,200"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2017Q4,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2018Q1,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2018Q2,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2018Q3,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2018Q4,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2019Q1,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2019Q2,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2019Q3,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2019Q4,N/A
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2020Q1,"4,300"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2020Q2,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2020Q3,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2020Q4,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2021Q1,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2021Q2,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2021Q3,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2021Q4,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2022Q1,"0"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2022Q2,"21,600"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2022Q3,"19,000"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2022Q4,"5,000"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2023Q1,"14,600"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2023Q2,"21,300"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2023Q3,"23,700"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2023Q4,"51,100"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2024Q1,"79,300"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2024Q2,"57,500"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2024Q3,"54,600"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2024Q4,"33,400"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2025Q1,"32,800"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2025Q2,"21,500"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2025Q3,"13,400"
Instagram,Restricted Goods & Services: Firearms,Content Appealed,2025Q4,"17,200"
Instagram,Spam,Content Appealed,2024Q3,"1,900,000"
Instagram,Spam,Content Appealed,2024Q4,"2,400,000"
Instagram,Spam,Content Appealed,2025Q1,"2,700,000"
Instagram,Spam,Content Appealed,2025Q2,"1,400,000"
Instagram,Spam,Content Appealed,2025Q3,"144,300"
Instagram,Spam,Content Appealed,2025Q4,"418,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2017Q4,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2018Q1,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2018Q2,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2018Q3,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2018Q4,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2019Q1,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2019Q2,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2019Q3,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2019Q4,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2020Q1,"67,200"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2020Q2,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2020Q3,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2020Q4,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2021Q1,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2021Q2,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2021Q3,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2021Q4,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2022Q1,"0"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2022Q2,"177,600"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2022Q3,"102,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2022Q4,"86,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2023Q1,"137,600"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2023Q2,"236,000"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2023Q3,"401,100"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2023Q4,"194,800"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2024Q1,"393,000"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2024Q2,"272,100"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2024Q3,"271,700"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2024Q4,"239,600"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2025Q1,"118,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2025Q2,"105,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2025Q3,"101,900"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Appealed,2025Q4,"122,600"
Instagram,Violence and Incitement,Content Appealed,2017Q4,N/A
Instagram,Violence and Incitement,Content Appealed,2018Q1,N/A
Instagram,Violence and Incitement,Content Appealed,2018Q2,N/A
Instagram,Violence and Incitement,Content Appealed,2018Q3,N/A
Instagram,Violence and Incitement,Content Appealed,2018Q4,N/A
Instagram,Violence and Incitement,Content Appealed,2019Q1,N/A
Instagram,Violence and Incitement,Content Appealed,2019Q2,N/A
Instagram,Violence and Incitement,Content Appealed,2019Q3,N/A
Instagram,Violence and Incitement,Content Appealed,2019Q4,N/A
Instagram,Violence and Incitement,Content Appealed,2020Q1,N/A
Instagram,Violence and Incitement,Content Appealed,2020Q2,N/A
Instagram,Violence and Incitement,Content Appealed,2020Q3,N/A
Instagram,Violence and Incitement,Content Appealed,2020Q4,N/A
Instagram,Violence and Incitement,Content Appealed,2021Q1,N/A
Instagram,Violence and Incitement,Content Appealed,2021Q2,N/A
Instagram,Violence and Incitement,Content Appealed,2021Q3,"0"
Instagram,Violence and Incitement,Content Appealed,2021Q4,"0"
Instagram,Violence and Incitement,Content Appealed,2022Q1,"0"
Instagram,Violence and Incitement,Content Appealed,2022Q2,"327,000"
Instagram,Violence and Incitement,Content Appealed,2022Q3,"318,900"
Instagram,Violence and Incitement,Content Appealed,2022Q4,"252,900"
Instagram,Violence and Incitement,Content Appealed,2023Q1,"599,600"
Instagram,Violence and Incitement,Content Appealed,2023Q2,"663,300"
Instagram,Violence and Incitement,Content Appealed,2023Q3,"1,200,000"
Instagram,Violence and Incitement,Content Appealed,2023Q4,"1,800,000"
Instagram,Violence and Incitement,Content Appealed,2024Q1,"2,700,000"
Instagram,Violence and Incitement,Content Appealed,2024Q2,"2,000,000"
Instagram,Violence and Incitement,Content Appealed,2024Q3,"2,400,000"
Instagram,Violence and Incitement,Content Appealed,2024Q4,"1,400,000"
Instagram,Violence and Incitement,Content Appealed,2025Q1,"617,800"
Instagram,Violence and Incitement,Content Appealed,2025Q2,"345,500"
Instagram,Violence and Incitement,Content Appealed,2025Q3,"91,400"
Instagram,Violence and Incitement,Content Appealed,2025Q4,"90,800"
Instagram,Violent and Graphic Content,Content Appealed,2017Q4,N/A
Instagram,Violent and Graphic Content,Content Appealed,2018Q1,N/A
Instagram,Violent and Graphic Content,Content Appealed,2018Q2,N/A
Instagram,Violent and Graphic Content,Content Appealed,2018Q3,N/A
Instagram,Violent and Graphic Content,Content Appealed,2018Q4,N/A
Instagram,Violent and Graphic Content,Content Appealed,2019Q1,N/A
Instagram,Violent and Graphic Content,Content Appealed,2019Q2,N/A
Instagram,Violent and Graphic Content,Content Appealed,2019Q3,N/A
Instagram,Violent and Graphic Content,Content Appealed,2019Q4,N/A
Instagram,Violent and Graphic Content,Content Appealed,2020Q1,"3,000"
Instagram,Violent and Graphic Content,Content Appealed,2020Q2,"0"
Instagram,Violent and Graphic Content,Content Appealed,2020Q3,"0"
Instagram,Violent and Graphic Content,Content Appealed,2020Q4,"0"
Instagram,Violent and Graphic Content,Content Appealed,2021Q1,"0"
Instagram,Violent and Graphic Content,Content Appealed,2021Q2,"0"
Instagram,Violent and Graphic Content,Content Appealed,2021Q3,"0"
Instagram,Violent and Graphic Content,Content Appealed,2021Q4,"0"
Instagram,Violent and Graphic Content,Content Appealed,2022Q1,"0"
Instagram,Violent and Graphic Content,Content Appealed,2022Q2,"157,900"
Instagram,Violent and Graphic Content,Content Appealed,2022Q3,"25,300"
Instagram,Violent and Graphic Content,Content Appealed,2022Q4,"9,600"
Instagram,Violent and Graphic Content,Content Appealed,2023Q1,"18,000"
Instagram,Violent and Graphic Content,Content Appealed,2023Q2,"43,300"
Instagram,Violent and Graphic Content,Content Appealed,2023Q3,"63,200"
Instagram,Violent and Graphic Content,Content Appealed,2023Q4,"229,500"
Instagram,Violent and Graphic Content,Content Appealed,2024Q1,"155,400"
Instagram,Violent and Graphic Content,Content Appealed,2024Q2,"265,600"
Instagram,Violent and Graphic Content,Content Appealed,2024Q3,"170,600"
Instagram,Violent and Graphic Content,Content Appealed,2024Q4,"88,800"
Instagram,Violent and Graphic Content,Content Appealed,2025Q1,"26,000"
Instagram,Violent and Graphic Content,Content Appealed,2025Q2,"22,800"
Instagram,Violent and Graphic Content,Content Appealed,2025Q3,"13,400"
Instagram,Violent and Graphic Content,Content Appealed,2025Q4,"13,500"
Instagram,Cross-Policy Data,Content Removed,2025Q3,"86,800,000"
Instagram,Cross-Policy Data,Content Removed,2025Q4,"136,600,000"
Instagram,Adult Nudity & Sexual Activity,Content Restored with appeal,2017Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q3,N/A
